Date,Open,High,Low,Close,Adj Close,Volume
2019-07-18,32050.0,33150.0,31850.0,32900.0,31725.28125,255171
2019-07-19,33150.0,33500.0,32800.0,33100.0,31918.140625,114680
2019-07-22,33050.0,33300.0,32850.0,33000.0,31821.712890625,90143
2019-07-23,33000.0,33550.0,33000.0,33400.0,32207.431640625,144206
2019-07-24,33550.0,33700.0,32900.0,33400.0,32207.431640625,137543
2019-07-25,33350.0,33400.0,32300.0,32450.0,31291.3515625,193296
2019-07-26,32150.0,32950.0,32150.0,32700.0,31532.42578125,86660
2019-07-29,33200.0,33200.0,31600.0,31950.0,30809.203125,126083
2019-07-30,31800.0,32600.0,30800.0,31700.0,30568.12890625,197630
2019-07-31,32000.0,32200.0,31350.0,32200.0,31050.275390625,126465
2019-08-01,31950.0,32300.0,31050.0,31400.0,30278.841796875,118254
2019-08-02,30850.0,31800.0,30450.0,30700.0,29603.8359375,171925
2019-08-05,30550.0,31050.0,29300.0,29950.0,28880.615234375,236171
2019-08-06,29550.0,31000.0,28600.0,29800.0,28735.970703125,248805
2019-08-07,29500.0,30200.0,28600.0,28750.0,27723.4609375,185751
2019-08-08,29000.0,29650.0,28800.0,29400.0,28350.25390625,185532
2019-08-09,29600.0,30600.0,29250.0,30400.0,29314.546875,162305
2019-08-12,30300.0,31300.0,30300.0,30700.0,29603.8359375,167793
2019-08-13,33400.0,36100.0,33250.0,35800.0,34521.734375,2869361
2019-08-14,35600.0,37250.0,35550.0,36850.0,35534.24609375,1133812
2019-08-16,36700.0,37900.0,36400.0,37200.0,35871.74609375,733664
2019-08-19,37500.0,38450.0,36550.0,38400.0,37028.90234375,710164
2019-08-20,38450.0,38900.0,38050.0,38400.0,37028.90234375,456889
2019-08-21,38400.0,39300.0,38300.0,38950.0,37559.26171875,387100
2019-08-22,38950.0,39000.0,37500.0,37750.0,36402.109375,471212
2019-08-23,38200.0,38850.0,37450.0,38500.0,37125.33203125,323352
2019-08-26,37800.0,39150.0,37800.0,38600.0,37221.7578125,312611
2019-08-27,39450.0,39450.0,38300.0,38700.0,37318.1875,279162
2019-08-28,38900.0,39250.0,38500.0,39150.0,37752.12109375,289805
2019-08-29,39150.0,39350.0,38850.0,39000.0,37607.4765625,117863
2019-08-30,39150.0,39550.0,38650.0,38900.0,37511.05078125,291911
2019-09-02,38550.0,39250.0,38350.0,38950.0,37559.26171875,163088
2019-09-03,38850.0,40550.0,38850.0,40450.0,39005.70703125,484800
2019-09-04,40700.0,42600.0,40250.0,42500.0,40982.5078125,743263
2019-09-05,42450.0,42650.0,41100.0,41350.0,39873.5703125,511419
2019-09-06,41550.0,43150.0,41450.0,42700.0,41175.3671875,492859
2019-09-09,43150.0,43550.0,42200.0,42400.0,40886.078125,469481
2019-09-10,42750.0,42900.0,42200.0,42550.0,41030.72265625,316522
2019-09-11,42900.0,42950.0,41250.0,42200.0,40693.22265625,628516
2019-09-16,41800.0,42150.0,40200.0,41200.0,39728.92578125,662753
2019-09-17,41200.0,42200.0,41000.0,41600.0,40114.64453125,347057
2019-09-18,41550.0,42400.0,41200.0,41600.0,40114.64453125,273458
2019-09-19,41900.0,42400.0,41500.0,42250.0,40741.43359375,275117
2019-09-20,42250.0,42500.0,41500.0,41900.0,40403.9296875,346218
2019-09-23,41900.0,42800.0,41750.0,42200.0,40693.22265625,211696
2019-09-24,42000.0,42900.0,42000.0,42800.0,41271.796875,313934
2019-09-25,42900.0,43000.0,42200.0,42300.0,40789.6484375,249303
2019-09-26,42800.0,44800.0,42400.0,42850.0,41320.01171875,590330
2019-09-27,43250.0,43250.0,40850.0,40950.0,39487.85546875,349971
2019-09-30,40900.0,42300.0,40500.0,42150.0,40645.00390625,303428
2019-10-01,42500.0,43050.0,42050.0,42700.0,41175.3671875,220588
2019-10-02,42300.0,43100.0,42000.0,42400.0,40886.078125,215819
2019-10-04,42900.0,42950.0,42100.0,42800.0,41271.796875,186790
2019-10-07,43100.0,43150.0,40200.0,40500.0,39053.91796875,502641
2019-10-08,40250.0,42600.0,39600.0,42300.0,40789.6484375,483555
2019-10-10,43200.0,43600.0,41800.0,42350.0,40837.8671875,334172
2019-10-11,42800.0,42850.0,41100.0,41300.0,39825.35546875,219775
2019-10-14,41550.0,42200.0,41250.0,41600.0,40114.64453125,185138
2019-10-15,41950.0,41950.0,40850.0,41300.0,39825.35546875,231573
2019-10-16,41400.0,42000.0,40800.0,41300.0,39825.35546875,228402
2019-10-17,41500.0,42550.0,41350.0,41800.0,40307.50390625,313759
2019-10-18,42250.0,42250.0,41450.0,41650.0,40162.859375,190201
2019-10-21,41900.0,41900.0,40300.0,40650.0,39198.5625,320261
2019-10-22,40600.0,40950.0,40200.0,40500.0,39053.91796875,204196
2019-10-23,40400.0,40600.0,39450.0,39850.0,38427.12890625,330657
2019-10-24,39450.0,40500.0,39450.0,39900.0,38475.34375,144667
2019-10-25,39900.0,40250.0,39300.0,39650.0,38234.26953125,132796
2019-10-28,39400.0,40600.0,39400.0,39850.0,38427.12890625,206465
2019-10-29,39500.0,40150.0,38600.0,38950.0,37559.26171875,274274
2019-10-30,38950.0,39250.0,37400.0,37650.0,36305.68359375,316522
2019-10-31,37750.0,38300.0,37500.0,37800.0,36450.328125,185112
2019-11-01,37800.0,37950.0,36650.0,36800.0,35486.02734375,292282
2019-11-04,37150.0,38500.0,37050.0,37700.0,36353.89453125,267645
2019-11-05,37700.0,38150.0,37150.0,37350.0,36016.390625,223956
2019-11-06,37450.0,38350.0,37100.0,38000.0,36643.18359375,376556
2019-11-07,41000.0,41050.0,36950.0,37100.0,35775.3203125,1093160
2019-11-08,37150.0,37450.0,36650.0,36700.0,35389.6015625,261990
2019-11-11,36650.0,37100.0,35750.0,36250.0,34955.66796875,317913
2019-11-12,37600.0,38000.0,36200.0,37700.0,36353.89453125,741215
2019-11-13,37700.0,38200.0,37100.0,37850.0,36498.5390625,374891
2019-11-14,38000.0,38150.0,37600.0,38000.0,36643.18359375,280427
2019-11-15,38300.0,38500.0,37800.0,38250.0,36884.2578125,238819
2019-11-18,39000.0,39000.0,38100.0,38900.0,37511.05078125,241425
2019-11-19,39100.0,39750.0,38500.0,39400.0,37993.1953125,337488
2019-11-20,39250.0,39450.0,38250.0,38500.0,37125.33203125,231894
2019-11-21,38700.0,39500.0,38150.0,38450.0,37077.11328125,333748
2019-11-22,38500.0,39450.0,38500.0,39400.0,37993.1953125,293615
2019-11-25,39250.0,39300.0,38250.0,39150.0,37752.12109375,192684
2019-11-26,39150.0,39750.0,39100.0,39650.0,38234.26953125,191050
2019-11-27,39950.0,40350.0,39400.0,39800.0,38378.9140625,203747
2019-11-28,39400.0,39550.0,38500.0,38550.0,37173.546875,194845
2019-11-29,38850.0,39150.0,38100.0,38450.0,37077.11328125,176941
2019-12-02,38300.0,38750.0,37850.0,38050.0,36691.40234375,113546
2019-12-03,37450.0,38350.0,37100.0,37950.0,36594.96875,143082
2019-12-04,37700.0,38850.0,37600.0,38000.0,36643.18359375,231912
2019-12-05,38050.0,38500.0,37700.0,38400.0,37028.90234375,207803
2019-12-06,38250.0,38600.0,37700.0,37900.0,36546.75390625,146269
2019-12-09,38100.0,38100.0,37050.0,37100.0,35775.3203125,208553
2019-12-10,37000.0,37650.0,36850.0,37250.0,35919.96484375,135151
2019-12-11,37400.0,37400.0,36850.0,37100.0,35775.3203125,137437
2019-12-12,37250.0,37550.0,37050.0,37150.0,35823.53515625,301681
2019-12-13,37350.0,37750.0,36800.0,37000.0,35678.890625,315711
2019-12-16,37200.0,37200.0,35700.0,36100.0,34811.0234375,400635
2019-12-17,36200.0,36600.0,35700.0,36150.0,34859.2421875,206338
2019-12-18,36150.0,36250.0,35100.0,35300.0,34039.58984375,338525
2019-12-19,35300.0,35400.0,34900.0,35050.0,33798.515625,154437
2019-12-20,35050.0,35400.0,34850.0,35350.0,34087.8046875,183924
2019-12-23,35450.0,35450.0,34850.0,35000.0,33750.30078125,165195
2019-12-24,34850.0,35150.0,34350.0,34750.0,33509.23046875,209353
2019-12-26,34750.0,35000.0,34250.0,34400.0,33171.72265625,156785
2019-12-27,34300.0,35150.0,34150.0,34900.0,33653.87109375,176411
2019-12-30,34850.0,35450.0,34400.0,35050.0,33798.515625,229919
2020-01-02,35300.0,35300.0,34650.0,34700.0,33461.01171875,163331
2020-01-03,34700.0,35050.0,34450.0,34850.0,33605.65625,206894
2020-01-06,35000.0,36000.0,34850.0,35150.0,33894.9453125,375881
2020-01-07,35200.0,35250.0,34450.0,34650.0,33412.796875,163170
2020-01-08,34900.0,36450.0,33550.0,34100.0,32882.4375,1092390
2020-01-09,33600.0,34350.0,33600.0,34300.0,33075.29296875,298343
2020-01-10,34050.0,34400.0,33800.0,34200.0,32978.8671875,242405
2020-01-13,33950.0,34900.0,33950.0,34350.0,33123.51171875,188416
2020-01-14,34350.0,35600.0,34350.0,35500.0,34232.44921875,376440
2020-01-15,35500.0,35550.0,34950.0,35350.0,34087.8046875,261361
2020-01-16,35600.0,35700.0,35000.0,35100.0,33846.73046875,143302
2020-01-17,35250.0,35650.0,34800.0,34800.0,33557.44140625,163866
2020-01-20,34800.0,35750.0,34800.0,34950.0,33702.0859375,176245
2020-01-21,35250.0,36000.0,35050.0,35600.0,34328.87890625,331462
2020-01-22,35950.0,36200.0,35000.0,35300.0,34039.58984375,201531
2020-01-23,35100.0,35650.0,34900.0,35150.0,33894.9453125,158842
2020-01-28,34150.0,34900.0,32900.0,33000.0,31821.712890625,295585
2020-01-29,33100.0,33950.0,33100.0,33700.0,32496.71875,160097
2020-01-30,33750.0,34200.0,32800.0,33150.0,31966.35546875,164020
2020-01-31,33100.0,33550.0,32350.0,32500.0,31339.56640625,152678
2020-02-03,31900.0,33150.0,31700.0,32400.0,31243.134765625,240432
2020-02-04,32150.0,33250.0,32150.0,32700.0,31532.42578125,160356
2020-02-05,32750.0,33650.0,32700.0,33050.0,31869.927734375,166290
2020-02-06,33350.0,34450.0,33350.0,34250.0,33027.08203125,167347
2020-02-07,33950.0,34450.0,33600.0,33900.0,32689.576171875,125092
2020-02-10,33850.0,34050.0,33450.0,33950.0,32737.79296875,97356
2020-02-11,34100.0,34550.0,33600.0,33700.0,32496.71875,148186
2020-02-12,33350.0,34000.0,33350.0,33850.0,32641.361328125,130367
2020-02-13,33850.0,34000.0,33300.0,33550.0,32352.07421875,197267
2020-02-14,33300.0,33750.0,32900.0,33300.0,32111.0,160314
2020-02-17,33150.0,33400.0,32650.0,33100.0,31918.140625,117465
2020-02-18,32950.0,33150.0,32500.0,32600.0,31435.994140625,152373
2020-02-19,33000.0,33250.0,32200.0,32750.0,31580.638671875,174877
2020-02-20,32500.0,32950.0,32150.0,32150.0,31002.0625,156018
2020-02-21,31850.0,32700.0,31300.0,32300.0,31146.70703125,313991
2020-02-24,31700.0,31800.0,28850.0,29200.0,28157.39453125,680532
2020-02-25,28700.0,30200.0,28650.0,30000.0,28928.828125,325895
2020-02-26,29450.0,29800.0,29050.0,29200.0,28157.39453125,263901
2020-02-27,29250.0,29950.0,29050.0,29100.0,28060.962890625,194583
2020-02-28,28500.0,29050.0,27250.0,27500.0,26518.09375,498985
2020-03-02,27200.0,28050.0,27200.0,27750.0,26759.16796875,257513
2020-03-03,28100.0,28550.0,27550.0,27750.0,26759.16796875,241573
2020-03-04,27500.0,28750.0,27450.0,28400.0,27385.958984375,204105
2020-03-05,28550.0,29350.0,28450.0,28950.0,27916.3203125,221897
2020-03-06,28650.0,28900.0,27950.0,28200.0,27193.099609375,215917
2020-03-09,28200.0,28200.0,28200.0,28200.0,27193.099609375,0
2020-03-10,26250.0,27200.0,26100.0,26350.0,25409.15625,319286
2020-03-11,26350.0,26600.0,25400.0,25500.0,24589.50390625,259603
2020-03-12,25500.0,25500.0,25500.0,25500.0,24589.50390625,0
2020-03-13,21150.0,22600.0,20450.0,22050.0,21262.689453125,797717
2020-03-16,22250.0,22900.0,21000.0,21000.0,20250.1796875,326383
2020-03-17,19350.0,21150.0,19350.0,20200.0,19478.74609375,378303
2020-03-18,20150.0,20500.0,18450.0,18450.0,17791.23046875,369689
2020-03-19,18500.0,18950.0,15450.0,15700.0,15139.4208984375,706180
2020-03-20,15700.0,16750.0,15050.0,16750.0,16151.9306640625,717128
2020-03-23,15100.0,15600.0,14850.0,15000.0,14464.4140625,462930
2020-03-24,15300.0,16650.0,15100.0,16650.0,16055.5,465924
2020-03-25,17850.0,19100.0,17550.0,18200.0,17550.158203125,654279
2020-03-26,18750.0,19900.0,18000.0,19250.0,18562.666015625,662070
2020-03-27,20500.0,20800.0,18800.0,19800.0,19093.02734375,536289
2020-03-30,18800.0,20150.0,18650.0,20150.0,19430.53125,339888
2020-03-31,20500.0,21050.0,20200.0,20550.0,19816.248046875,367761
2020-04-01,20150.0,20800.0,19700.0,19950.0,19237.671875,356431
2020-04-02,19600.0,20050.0,19250.0,19950.0,19237.671875,297199
2020-04-03,19900.0,19900.0,19250.0,19500.0,18803.73828125,289842
2020-04-06,19600.0,20200.0,19400.0,20150.0,19430.53125,259943
2020-04-07,21150.0,23500.0,20800.0,22300.0,21503.763671875,837639
2020-04-08,22250.0,23750.0,21600.0,22950.0,22130.5546875,504879
2020-04-09,23500.0,24050.0,23000.0,23350.0,22516.271484375,370615
2020-04-10,23400.0,23700.0,22900.0,23250.0,22419.84375,262357
2020-04-13,23250.0,23400.0,21950.0,21950.0,21166.259765625,299188
2020-04-14,22150.0,22950.0,22100.0,22950.0,22130.5546875,317221
2020-04-16,22250.0,22600.0,21850.0,22550.0,21744.837890625,268872
2020-04-17,22950.0,23450.0,22750.0,23150.0,22323.412109375,302962
2020-04-20,23350.0,24100.0,23050.0,23400.0,22564.486328125,312201
2020-04-21,23400.0,29500.0,22500.0,24650.0,23769.85546875,5908661
2020-04-22,24200.0,24750.0,23400.0,24150.0,23287.708984375,1206783
2020-04-23,24150.0,24500.0,24000.0,24250.0,23384.13671875,607632
2020-04-24,24650.0,27100.0,24600.0,25700.0,24782.36328125,2860903
2020-04-27,25400.0,26500.0,25200.0,26050.0,25119.8671875,969445
2020-04-28,26150.0,28450.0,25650.0,27400.0,26421.6640625,2733936
2020-04-29,27250.0,27900.0,26550.0,26900.0,25939.517578125,803064
2020-05-04,25050.0,25550.0,24350.0,24350.0,23480.56640625,791292
2020-05-06,24500.0,24850.0,24450.0,24600.0,23721.640625,379897
2020-05-07,24400.0,25250.0,24350.0,25150.0,24252.001953125,301319
2020-05-08,25250.0,25400.0,24900.0,25000.0,24107.357421875,271047
2020-05-11,25000.0,25200.0,24450.0,24450.0,23576.99609375,386417
2020-05-12,24700.0,24750.0,23400.0,23650.0,22805.560546875,477651
2020-05-13,23650.0,24500.0,23650.0,24300.0,23432.3515625,384461
2020-05-14,24200.0,24200.0,23100.0,23250.0,22419.84375,495053
2020-05-15,23300.0,23600.0,23000.0,23450.0,22612.703125,345914
2020-05-18,23700.0,23700.0,22900.0,23100.0,22275.19921875,220870
2020-05-19,23550.0,23950.0,23400.0,23750.0,22901.990234375,401700
2020-05-20,23650.0,23900.0,23450.0,23800.0,22950.205078125,242377
2020-05-21,23900.0,24350.0,23650.0,23900.0,23046.634765625,343767
2020-05-22,24000.0,24000.0,22950.0,23200.0,22371.62890625,415653
2020-05-25,23500.0,23500.0,22850.0,23050.0,22226.984375,274742
2020-05-26,23000.0,23700.0,23000.0,23500.0,22660.916015625,330081
2020-05-27,23500.0,24600.0,23500.0,24500.0,23625.2109375,642701
2020-05-28,24750.0,25250.0,23750.0,24000.0,23143.064453125,790000
2020-05-29,24300.0,24450.0,23800.0,24300.0,23432.3515625,447332
2020-06-01,24800.0,24850.0,24200.0,24500.0,23625.2109375,354132
2020-06-02,24250.0,24600.0,24100.0,24500.0,23625.2109375,302240
2020-06-03,24650.0,25600.0,24500.0,25150.0,24252.001953125,716294
2020-06-04,26250.0,26250.0,24950.0,25300.0,24396.64453125,777983
2020-06-05,25200.0,25450.0,24750.0,25450.0,24541.291015625,317687
2020-06-08,25750.0,25800.0,25200.0,25300.0,24396.64453125,474793
2020-06-09,25850.0,26650.0,25200.0,25500.0,24589.50390625,1098364
2020-06-10,25600.0,25650.0,24800.0,25050.0,24155.572265625,393279
2020-06-11,25100.0,25150.0,24500.0,25150.0,24252.001953125,494127
2020-06-12,24100.0,24700.0,23900.0,24500.0,23625.2109375,476050
2020-06-15,25050.0,28200.0,25000.0,26150.0,25216.296875,3745454
2020-06-16,25700.0,26600.0,25050.0,26250.0,25312.724609375,1982075
2020-06-17,28700.0,31100.0,26750.0,29850.0,28784.185546875,11721235
2020-06-18,29100.0,30700.0,28400.0,29200.0,28157.39453125,4839770
2020-06-19,29250.0,29650.0,26550.0,26650.0,25698.443359375,3757564
2020-06-22,26150.0,27300.0,25600.0,26350.0,25409.15625,1136631
2020-06-23,26350.0,27100.0,25950.0,26100.0,25168.08203125,817265
2020-06-24,25100.0,25500.0,24500.0,24650.0,23769.85546875,1057966
2020-06-25,24650.0,24650.0,24100.0,24100.0,23239.4921875,400601
2020-06-26,24300.0,25450.0,24250.0,25150.0,24252.001953125,564237
2020-06-29,25450.0,25450.0,24400.0,24600.0,23721.640625,314328
2020-06-30,25450.0,25450.0,24600.0,24600.0,23721.640625,414303
2020-07-01,24700.0,25150.0,24500.0,24700.0,23818.0703125,319211
2020-07-02,24700.0,25000.0,24550.0,24650.0,23769.85546875,261005
2020-07-03,24650.0,24700.0,24200.0,24450.0,23576.99609375,285011
2020-07-06,24500.0,24750.0,24350.0,24650.0,23769.85546875,228287
2020-07-07,24800.0,24900.0,24350.0,24350.0,23480.56640625,324098
2020-07-08,24300.0,24500.0,24000.0,24300.0,23432.3515625,283339
2020-07-09,24500.0,24500.0,24050.0,24050.0,23191.27734375,294485
2020-07-10,24100.0,24100.0,23350.0,23400.0,22564.486328125,332612
2020-07-13,23600.0,24050.0,23500.0,23800.0,22950.205078125,199234
2020-07-14,23600.0,23950.0,23500.0,23950.0,23094.849609375,174615
2020-07-15,24050.0,24450.0,24000.0,24350.0,23480.56640625,255083
2020-07-16,24200.0,24600.0,24000.0,24100.0,23239.4921875,214962
2020-07-17,23850.0,24150.0,23850.0,23850.0,22998.41796875,183090
2020-07-20,24200.0,24250.0,23900.0,24000.0,23143.064453125,183075
2020-07-21,23950.0,24400.0,23950.0,24200.0,23335.921875,258062
2020-07-22,24050.0,24800.0,24050.0,24600.0,23721.640625,346033
2020-07-23,24600.0,24700.0,24100.0,24300.0,23432.3515625,208999
2020-07-24,24000.0,24200.0,23900.0,23900.0,23046.634765625,242089
2020-07-27,25850.0,26650.0,24750.0,25000.0,24107.357421875,1351751
2020-07-28,25000.0,26000.0,24500.0,25600.0,24685.935546875,886977
2020-07-29,27250.0,28500.0,25900.0,25900.0,24975.22265625,2136279
2020-07-30,25900.0,25950.0,24850.0,24950.0,24059.142578125,734928
2020-07-31,24900.0,25000.0,24300.0,24300.0,23432.3515625,484757
2020-08-03,24200.0,24800.0,24150.0,24500.0,23625.2109375,301738
2020-08-04,24500.0,25300.0,24500.0,25200.0,24300.216796875,317390
2020-08-05,25250.0,25900.0,24900.0,25800.0,24878.794921875,615252
2020-08-06,25800.0,26150.0,25400.0,25400.0,24493.076171875,418552
2020-08-07,25350.0,25550.0,24950.0,25550.0,24637.720703125,403003
2020-08-10,25550.0,27150.0,25150.0,26850.0,25891.302734375,1199916
2020-08-11,27250.0,27600.0,26600.0,27400.0,26421.6640625,742071
2020-08-12,27750.0,27750.0,26250.0,26950.0,25987.73046875,1072899
2020-08-13,27200.0,27350.0,26400.0,27100.0,26132.375,765699
2020-08-14,27100.0,27800.0,26850.0,27100.0,26132.375,691182
2020-08-18,27200.0,27450.0,25700.0,25750.0,24830.578125,659799
2020-08-19,25950.0,26150.0,25350.0,25700.0,24782.36328125,386669
2020-08-20,25850.0,26100.0,24650.0,24800.0,23914.498046875,799075
2020-08-21,25650.0,26250.0,25150.0,25700.0,24782.36328125,776698
2020-08-24,25500.0,25950.0,24900.0,25600.0,24685.935546875,304220
2020-08-25,25750.0,26450.0,25700.0,26300.0,25360.94140625,384050
2020-08-26,26600.0,26800.0,26050.0,26300.0,25360.94140625,392912
2020-08-27,26350.0,26400.0,25500.0,25500.0,24589.50390625,355900
2020-08-28,25300.0,25950.0,25300.0,25600.0,24685.935546875,265309
2020-08-31,25650.0,26100.0,25600.0,25800.0,24878.794921875,297703
2020-09-01,25600.0,26950.0,25600.0,26700.0,25746.658203125,612603
2020-09-02,27000.0,27050.0,26500.0,26800.0,25843.087890625,349153
2020-09-03,27650.0,29600.0,27100.0,29250.0,28205.609375,2721162
2020-09-04,28500.0,31000.0,28350.0,29150.0,28109.1796875,2118062
2020-09-07,29500.0,30200.0,28650.0,28800.0,27771.67578125,993760
2020-09-08,29400.0,29750.0,29050.0,29200.0,28157.39453125,679513
2020-09-09,29000.0,29450.0,28150.0,28150.0,27144.884765625,682021
2020-09-10,28300.0,28550.0,27750.0,28350.0,27337.744140625,479004
2020-09-11,28200.0,28200.0,27350.0,27600.0,26614.5234375,387384
2020-09-14,27400.0,28150.0,27250.0,28150.0,27144.884765625,383368
2020-09-15,28200.0,28200.0,27350.0,27600.0,26614.5234375,490726
2020-09-16,28400.0,28600.0,27000.0,27100.0,26132.375,984418
2020-09-17,27050.0,27050.0,26250.0,26700.0,25746.658203125,475004
2020-09-18,26700.0,27000.0,26450.0,27000.0,26035.947265625,281855
2020-09-21,26700.0,26900.0,26250.0,26300.0,25360.94140625,359052
2020-09-22,26000.0,26100.0,25250.0,25350.0,24444.861328125,462899
2020-09-23,25500.0,25750.0,24850.0,25600.0,24685.935546875,262133
2020-09-24,25000.0,26300.0,24950.0,25550.0,24637.720703125,433197
2020-09-25,25950.0,25950.0,24750.0,25000.0,24107.357421875,323872
2020-09-28,25200.0,25300.0,24950.0,25050.0,24155.572265625,207220
2020-09-29,25300.0,25500.0,25050.0,25400.0,24493.076171875,197643
2020-10-05,25650.0,26500.0,25450.0,26400.0,25457.369140625,247192
2020-10-06,26300.0,26650.0,26100.0,26350.0,25409.15625,176788
2020-10-07,26500.0,27000.0,26050.0,26850.0,25891.302734375,246593
2020-10-08,27000.0,27000.0,26500.0,26500.0,25553.80078125,218525
2020-10-12,26500.0,26950.0,26250.0,26900.0,25939.517578125,233198
2020-10-13,27000.0,27000.0,26500.0,26800.0,25843.087890625,233401
2020-10-14,26900.0,26950.0,26250.0,26250.0,25312.724609375,184423
2020-10-15,26200.0,26400.0,25650.0,25750.0,24830.578125,184764
2020-10-16,25900.0,25950.0,25500.0,25850.0,24927.0078125,149135
2020-10-19,26100.0,26600.0,25950.0,26000.0,25071.65234375,289871
2020-10-20,25950.0,26200.0,25500.0,25750.0,24830.578125,216584
2020-10-21,25750.0,26350.0,25750.0,26250.0,25312.724609375,188902
2020-10-22,26250.0,26400.0,25900.0,25950.0,25023.4375,135130
2020-10-23,26200.0,27150.0,26100.0,27100.0,26132.375,585770
2020-10-26,27100.0,27500.0,26400.0,26600.0,25650.228515625,372419
2020-10-27,26200.0,26300.0,25800.0,25950.0,25023.4375,299745
2020-10-28,25700.0,26150.0,25600.0,26150.0,25216.296875,189656
2020-10-29,25600.0,25750.0,25300.0,25600.0,24685.935546875,292385
2020-10-30,25500.0,25550.0,25000.0,25100.0,24203.787109375,235735
2020-11-02,25100.0,25450.0,25000.0,25400.0,24493.076171875,108742
2020-11-03,25350.0,25800.0,25350.0,25750.0,24830.578125,122177
2020-11-04,25900.0,26150.0,25350.0,25550.0,24637.720703125,264858
2020-11-05,25750.0,26100.0,25550.0,26100.0,25168.08203125,272611
2020-11-06,26050.0,26150.0,25750.0,25800.0,24878.794921875,146702
2020-11-09,26100.0,26500.0,26000.0,26350.0,25409.15625,275847
2020-11-10,26950.0,27700.0,26550.0,27500.0,26518.09375,789689
2020-11-11,27650.0,28500.0,27100.0,28500.0,27482.388671875,881518
2020-11-12,28600.0,28600.0,27300.0,27400.0,26421.6640625,832583
2020-11-13,27400.0,27800.0,26850.0,27050.0,26084.162109375,330577
2020-11-16,27400.0,27900.0,27150.0,27600.0,26614.5234375,431589
2020-11-17,27750.0,27900.0,27050.0,27450.0,26469.87890625,329823
2020-11-18,27450.0,27650.0,26900.0,27050.0,26084.162109375,323754
2020-11-19,27000.0,27150.0,26550.0,26700.0,25746.658203125,246963
2020-11-20,26600.0,26950.0,26500.0,26850.0,25891.302734375,250829
2020-11-23,26850.0,27650.0,26700.0,27400.0,26421.6640625,389699
2020-11-24,27500.0,27650.0,26950.0,27300.0,26325.234375,471216
2020-11-25,27600.0,27750.0,26850.0,27100.0,26132.375,496629
2020-11-26,26950.0,27250.0,26700.0,27250.0,26277.021484375,286161
2020-11-27,27000.0,27200.0,26850.0,26900.0,25939.517578125,185516
2020-11-30,27000.0,27050.0,26350.0,26400.0,25457.369140625,376411
2020-12-01,26750.0,26750.0,26350.0,26350.0,25409.15625,235531
2020-12-02,26450.0,26600.0,26250.0,26550.0,25602.013671875,264247
2020-12-03,26550.0,27000.0,26250.0,26850.0,25891.302734375,267825
2020-12-04,27050.0,27100.0,26700.0,26900.0,25939.517578125,263615
2020-12-07,26950.0,27000.0,26100.0,26200.0,25264.509765625,395467
2020-12-08,26150.0,26300.0,25850.0,25950.0,25023.4375,402499
2020-12-09,26100.0,26450.0,25800.0,26450.0,25505.583984375,351162
2020-12-10,26350.0,27100.0,26050.0,27050.0,26084.162109375,517033
2020-12-11,27050.0,27800.0,27050.0,27150.0,26180.58984375,558211
2020-12-14,27150.0,27200.0,26900.0,27150.0,26180.58984375,264516
2020-12-15,27450.0,28150.0,27350.0,28050.0,27048.455078125,884240
2020-12-16,28200.0,29100.0,28000.0,29100.0,28060.962890625,957560
2020-12-17,29100.0,29150.0,28100.0,28600.0,27578.81640625,588422
2020-12-18,28500.0,29400.0,28500.0,29050.0,28012.75,574274
2020-12-21,29150.0,29200.0,28250.0,28700.0,27675.248046875,326975
2020-12-22,28300.0,28450.0,27500.0,27650.0,26662.736328125,451522
2020-12-23,27850.0,28050.0,26900.0,27700.0,26710.953125,401352
2020-12-24,27750.0,28400.0,27600.0,28000.0,27000.240234375,299556
2020-12-28,28050.0,28750.0,27900.0,28400.0,27385.958984375,435452
2020-12-29,28450.0,28750.0,28000.0,28200.0,27780.0,304860
2020-12-30,28200.0,28700.0,27950.0,28500.0,28075.533203125,320361
2021-01-04,28900.0,29900.0,28500.0,29800.0,29356.171875,908760
2021-01-05,29800.0,30800.0,29150.0,30700.0,30242.767578125,895327
2021-01-06,31150.0,31350.0,30150.0,30350.0,29897.98046875,781170
2021-01-07,30700.0,30850.0,30350.0,30800.0,30341.27734375,552883
2021-01-08,31050.0,33700.0,30650.0,32750.0,32262.234375,2066290
2021-01-11,32950.0,33750.0,30700.0,31800.0,31326.384765625,1621108
2021-01-12,31500.0,33900.0,30650.0,33550.0,33050.3203125,2251689
2021-01-13,34300.0,34300.0,32750.0,33050.0,32557.767578125,1224200
2021-01-14,33100.0,33400.0,31950.0,32500.0,32015.958984375,527806
2021-01-15,32850.0,36250.0,32650.0,35950.0,35414.57421875,3417300
2021-01-18,36200.0,39700.0,35250.0,38700.0,38123.6171875,4354287
2021-01-19,39750.0,40000.0,37500.0,39150.0,38566.9140625,1855204
2021-01-20,39450.0,42000.0,38450.0,41100.0,40487.875,2832400
2021-01-21,41800.0,43450.0,40300.0,42100.0,41472.98046875,2440809
2021-01-22,42400.0,42400.0,39800.0,39900.0,39305.74609375,1300089
2021-01-25,39900.0,43750.0,39650.0,43050.0,42408.83203125,1797615
2021-01-26,43400.0,46650.0,42200.0,44600.0,43935.74609375,2067691
2021-01-27,45400.0,46650.0,42250.0,42600.0,41965.53125,1361488
2021-01-28,41350.0,42350.0,40450.0,40550.0,39946.06640625,1182716
